chr1	11565285	11565704
chr1	11657664	11658185
chr1	12405328	12406220
chr1	12691892	12693634
chr1	12717987	12719288
chr1	12727363	12727607
chr1	12814873	12815123
chr1	12835314	12837264
chr1	12844687	12845091
chr1	12863833	12866014
chr1	12874333	12874405
chr1	12875025	12876511
chr1	12905181	12906341
chr1	12942323	12942863
chr1	12977877	12978229
chr1	12983139	12983542
chr1	12989937	12993414
chr1	12997174	12997575
chr1	13004763	13005286
chr1	13029134	13029934
chr1	13049762	13050975
chr1	13051899	13052798
chr1	13057782	13058133
chr1	13103307	13105401
chr1	13117676	13118259
chr1	13123784	13129807
chr1	13132040	13132434
chr1	13134123	13136625
chr1	13137343	13137430
chr1	13138263	13138613
chr1	13143045	13143201
chr1	13150974	13151803
chr1	13152797	13156225
chr1	13160957	13163197
chr1	13170344	13173012
chr1	13178759	13179041
chr1	13188099	13189282
chr1	13203591	13205042
chr1	13206888	13207388
chr1	13214359	13215168
chr1	13219616	13219859
chr1	13223262	13224067
chr1	13224832	13227595
chr1	13231336	13232305
chr1	13234459	13234680
chr1	13236430	13236514
chr1	13237896	13238098
chr1	13241070	13241750
chr1	13243824	13244233
chr1	13244946	13246472
chr1	13253447	13254313
chr1	13255393	13256850
chr1	13266638	13268258
chr1	13272311	13272593
chr1	13275936	13276323
chr1	13280531	13280672
chr1	13287403	13287756
chr1	13288965	13289151
chr1	13291161	13295934
chr1	13296991	13297606
chr1	13299766	13300186
chr1	13300748	13302659
chr1	13303298	13304242
chr1	13304967	13307470
chr1	13307979	13308338
chr1	13309131	13309938
chr1	13316319	13317450
chr1	13319414	13320102
chr1	13322105	13323048
chr1	13325378	13326252
chr1	13327411	13327612
chr1	13328282	13330360
chr1	13331455	13334299
chr1	13335559	13337507
chr1	13342397	13343130
chr1	13347139	13347609
chr1	13349710	13349712
chr1	13355642	13356106
chr1	13356870	13357557
chr1	13359001	13359083
chr1	13360199	13361631
chr1	13362252	13362643
chr1	13366316	13366956
chr1	13367629	13368688
chr1	13369482	13369505
chr1	13371285	13375377
chr1	13424538	13424947
chr1	13425729	13427604
chr1	13454390	13454980
chr1	13493031	13493075
chr1	13494480	13495489
chr1	13500419	13500918
chr1	13513452	13514362
chr1	13521690	13522027
chr1	13530886	13532101
chr1	13534494	13534881
chr1	13558844	13560705
chr1	13572312	13572756
chr1	13573386	13576974
chr1	13583158	13583333
chr1	13584393	13591005
chr1	13591882	13594072
chr1	13598846	13602197
chr1	13608449	13608857
chr1	13613716	13613801
chr1	13639545	13639887
chr1	13643232	13643493
chr1	13649582	13650036
chr1	13651466	13653080
chr1	13658366	13661352
chr1	13688461	13689548
chr1	13697364	13698142
chr1	13699792	13699942
chr1	13706191	13706918
chr1	13771182	13772090
chr1	13777087	13777225
chr1	13784313	13785243
chr1	13788746	13789997
chr1	13839629	13840862
chr1	13846602	13847017
chr1	13850869	13852395
chr1	13859598	13859913
chr1	13901999	13902706
chr1	13905037	13905679
chr1	13914343	13915826
chr1	14017995	14018232
chr1	14095651	14096052
chr1	14105418	14105945
chr1	14143756	14144489
chr1	14161449	14164217
chr1	14164840	14167001
chr1	14185730	14186386
chr1	14186961	14187350
chr1	14190463	14190727
chr1	14192792	14194546
chr1	14202406	14202689
chr1	14220814	14221291
chr1	14222370	14223521
chr1	14224700	14224883
chr1	14227541	14227868
chr1	14235711	14235771
chr1	14253949	14254203
chr1	14255063	14255912
chr1	14259960	14260359
chr1	14273690	14274085
chr1	14281888	14281914
chr1	14285332	14285647
chr1	14287566	14289862
chr1	14291471	14293888
chr1	14295718	14295723
chr1	14296230	14311636
chr1	14312186	14313180
chr1	14456936	14457255
chr1	14464691	14465495
chr1	14484213	14485896
chr1	14487535	14488575
chr1	14495414	14496886
chr1	14498246	14499179
chr1	14503154	14507888
chr1	14513438	14514229
chr1	14570247	14571337
chr1	14579411	14579691
chr1	14589664	14589764
chr1	14590330	14590436
chr1	14595559	14596683
chr1	14635794	14636328
chr1	14661816	14662455
chr1	14686161	14686584
chr1	14728994	14729461
chr1	14738273	14738862
chr1	14739788	14740663
chr1	14754821	14758349
chr1	14797850	14798209
chr1	14800205	14800705
chr1	14823462	14823974
chr1	14838051	14838406
chr1	14862293	14862812
chr1	14917867	14919540
chr1	14924655	14925393
chr1	14948032	14948284
chr1	14980268	14980764
chr1	15007582	15008128
chr1	15056200	15056758
chr1	15285819	15288023
chr1	15288754	15289436
chr1	15290849	15291102
chr1	15293471	15293623
chr1	15294305	15294768
chr1	15297527	15298016
chr1	15321222	15321463
chr1	15322454	15323049
chr1	15324933	15326082
chr1	15327309	15327764
chr1	15368428	15368732
chr1	15379502	15380653
chr1	15443506	15443549
chr1	15446335	15446994
chr1	15454922	15454974
chr1	15485952	15486146
chr1	15534140	15536005
chr1	15539325	15540003
chr1	15558534	15559441
chr1	15566162	15566891
chr1	15570897	15571218
chr1	15575165	15575765
chr1	15577548	15578621
chr1	15582217	15582399
chr1	15609681	15609903
chr1	15621637	15622521
chr1	15624259	15625499
chr1	15631226	15631237
chr1	15652869	15653316
chr1	15658332	15659291
chr1	15663431	15663550
chr1	15666024	15666043
chr1	15674986	15675468
chr1	15677637	15680698
chr1	15683008	15684260
chr1	15686184	15686819
chr1	15705655	15706704
chr1	15716576	15716682
chr1	15719521	15719871
chr1	15751331	15751390
chr1	15791499	15792366
chr1	15795959	15797008
chr1	15798354	15801084
chr1	15801887	15802183
chr1	15804868	15806876
chr1	15813879	15814091
chr1	15816217	15816529
chr1	15834755	15835576
chr1	15841235	15841243
chr1	15848883	15848959
chr1	15850071	15851870
chr1	15875038	15875466
chr1	15877209	15877355
chr1	15882891	15884275
chr1	15889339	15893749
chr1	15894251	15895870
chr1	15902172	15903058
chr1	15958749	15959239
chr1	15993557	15993917
chr1	16089294	16089723
chr1	16092430	16093902
chr1	16102787	16107679
chr1	16110369	16112471
chr1	16113244	16113253
chr1	16115009	16116888
chr1	16122234	16122540
chr1	16134249	16134314
chr1	16134981	16135371
chr1	16139178	16139494
chr1	16187389	16187822
chr1	16225104	16225890
chr1	16227518	16229001
chr1	16231497	16232017
chr1	16251278	16251621
chr1	16261648	16261980
chr1	16265860	16265863
chr1	16268502	16269297
chr1	16271811	16272146
chr1	16292271	16292486
chr1	16293117	16294350
chr1	16294964	16295068
chr1	16304698	16306421
chr1	16308944	16309897
chr1	16310688	16311140
chr1	16312469	16313390
chr1	16341788	16342388
chr1	16355179	16355652
chr1	16360566	16360638
chr1	16362451	16362800
chr1	16396402	16396887
chr1	16397708	16399766
chr1	16402794	16403036
chr1	16433174	16434026
chr1	16440051	16440659
chr1	16502639	16502766
chr1	16504179	16505371
chr1	16516554	16517189
chr1	16517763	16520874
chr1	16534069	16534706
chr1	16539441	16541284
chr1	16568225	16568824
chr1	16570359	16572156
chr1	16577659	16578113
chr1	16603709	16603884
chr1	16607005	16607233
chr1	16616232	16620124
chr1	16636974	16638015
chr1	16641691	16642402
chr1	16652939	16653850
chr1	16655624	16658066
chr1	16664735	16667051
chr1	16670952	16671977
chr1	16681396	16681605
chr1	16687429	16690111
chr1	16745769	16746480
chr1	16747268	16747795
chr1	16758750	16759276
chr1	16798215	16798928
chr1	16809327	16809728
chr1	17033674	17034456
chr1	17041484	17041655
chr1	17094865	17095029
chr1	17096403	17099734
chr1	17122985	17124032
chr1	17145106	17146049
chr1	17163472	17164146
chr1	17520583	17520951
chr1	17606379	17607331
chr1	17607972	17608715
chr1	17629500	17629996
chr1	17657269	17657712
chr1	17662025	17662159
chr1	17717437	17719547
chr1	17724258	17730860
chr1	17736201	17736537
chr1	17738464	17739072
chr1	17740159	17741110
chr1	17776151	17776568
chr1	17778626	17779039
chr1	17904544	17905024
chr1	17944581	17945008
chr1	17978085	17978429
chr1	17980547	17981090
chr1	18012798	18013286
chr1	18057052	18059193
chr1	18105906	18107238
chr1	18131662	18132121
chr1	18270405	18271867
chr1	18273311	18273991
chr1	18279066	18279411
chr1	18284474	18285077
chr1	18288816	18289305
chr1	18359970	18360538
chr1	19088148	19088245
chr1	19109685	19110094
chr1	19178771	19179693
chr1	19205513	19206615
chr1	19207460	19207814
chr1	19208589	19215472
chr1	19216384	19218534
chr1	19219490	19219660
chr1	19220184	19221991
chr1	19225233	19227961
chr1	19230508	19231972
chr1	19233776	19237052
chr1	19240258	19242604
chr1	20311456	20311929
chr1	20450043	20450529
chr1	20477681	20478244
chr1	20513511	20514152
chr1	20554182	20554843
chr1	20612499	20613307
chr1	20670724	20671280
chr1	20738497	20738816
chr1	20748421	20749095
chr1	20754475	20754692
chr1	20787068	20787338
chr1	20791435	20791807
chr1	20796712	20797749
chr1	20801270	20802384
chr1	20802924	20804050
chr1	20817118	20817752
chr1	20819175	20821426
chr1	20830613	20830947
chr1	20832472	20832845
chr1	20843450	20843499
chr1	20870744	20870830
chr1	20889617	20892176
chr1	20907466	20909893
chr1	20912198	20913094
chr1	20917721	20918068
chr1	20919528	20919945
chr1	20923029	20923813
chr1	20925386	20926815
chr1	20927885	20929674
chr1	20933160	20934089
chr1	20935110	20935334
chr1	20938798	20942766
chr1	20950775	20952547
chr1	20958468	20959485
chr1	20984111	20984524
chr1	20994398	20996142
chr1	20997625	20997772
chr1	21014352	21015128
chr1	21025068	21025845
chr1	21031856	21031937
chr1	21035829	21036331
chr1	21052516	21052793
chr1	21067792	21068931
chr1	21069608	21070014
chr1	21075811	21080880
chr1	21084723	21085886
chr1	21089004	21090557
chr1	21091620	21092052
chr1	21094626	21095542
chr1	21100765	21102526
chr1	21153178	21153535
chr1	21161548	21162434
chr1	21165813	21167216
chr1	21174802	21175420
chr1	21179317	21179971
chr1	21192264	21193185
chr1	21212512	21213979
chr1	21218114	21219901
chr1	21227617	21228019
chr1	21231733	21232617
chr1	21239941	21241059
chr1	21271087	21272980
chr1	21276106	21276320
chr1	21296122	21296719
chr1	21333481	21333977
chr1	21335445	21336472
chr1	21344065	21344954
chr1	21411117	21411958
chr1	21419330	21419789
chr1	21460983	21461847
chr1	21499509	21500956
chr1	21531152	21531988
chr1	21532559	21532724
chr1	21552659	21553138
chr1	21554131	21555413
chr1	21567305	21567796
chr1	21612316	21612568
chr1	21613911	21614404
chr1	21618518	21619778
chr1	21646442	21646698
chr1	21736230	21736607
chr1	21798030	21798428
chr1	21829458	21830937
chr1	21835575	21837945
chr1	21879963	21880573
chr1	21890538	21892439
chr1	21935476	21936148
chr1	21944459	21945793
chr1	21947608	21948040
chr1	21958840	21964478
chr1	21967059	21967602
chr1	21973508	21974573
chr1	22105493	22105899
chr1	22253212	22254921
chr1	22260966	22261175
chr1	22268726	22269605
chr1	22271543	22271830
chr1	22279992	22280205
chr1	22293978	22294246
chr1	22487110	22487729
chr1	22532977	22534370
chr1	22604331	22604734
chr1	22782039	22782541
chr1	22803700	22807020
chr1	22989814	22990192
chr1	23061770	23062619
chr1	23111908	23112851
chr1	23117420	23118541
chr1	23140501	23140957
chr1	23175505	23175906
chr1	23184745	23185151
chr1	23187464	23188742
chr1	23200387	23200945
chr1	23202232	23203245
chr1	23238087	23238117
chr1	23255419	23258001
chr1	23259599	23260070
chr1	23264246	23264437
chr1	23270928	23272330
chr1	23279759	23280044
chr1	23286518	23287252
chr1	23321201	23321998
chr1	23324189	23324656
chr1	23335667	23336091
chr1	23359552	23359559
chr1	23369480	23370003
chr1	23379002	23384482
chr1	23391496	23392903
chr1	23397562	23397978
chr1	23398990	23400514
chr1	23417880	23419627
chr1	23425098	23425692
chr1	23432635	23434212
chr1	23466110	23467251
chr1	23474507	23474886
chr1	23495025	23495873
chr1	23531807	23533217
chr1	23534420	23534585
chr1	23555773	23556168
chr1	23656423	23656591
chr1	23705459	23705969
chr1	23760215	23760496
chr1	23761110	23765134
chr1	23792686	23793374
chr1	23826821	23827810
chr1	23828511	23828598
chr1	23832568	23832624
chr1	23836629	23836965
chr1	23867236	23868066
chr1	23897130	23897944
chr1	23898579	23899861
chr1	23906035	23906508
chr1	23910483	23910663
chr1	23915256	23916348
chr1	23916901	23918421
chr1	23919160	23919526
chr1	23920222	23922969
chr1	23935362	23935665
chr1	23943000	23943850
chr1	23958880	23959539
chr1	23962180	23963026
chr1	23982879	23983811
chr1	24004359	24006831
chr1	24033854	24034521
chr1	24062948	24062951
chr1	24092307	24092986
chr1	24099053	24101496
chr1	24102544	24103165
chr1	24120229	24120545
chr1	24133909	24134122
chr1	24134640	24135321
chr1	24136727	24137586
chr1	24171410	24171911
chr1	24186941	24187385
chr1	24195433	24196303
chr1	24198550	24198943
chr1	24219049	24219357
chr1	24248730	24249618
chr1	24302599	24303149
chr1	24367486	24368028
chr1	24374848	24375326
chr1	24378407	24378834
chr1	24572528	24573015
chr1	24586216	24587771
chr1	24612506	24612983
chr1	24633500	24634207
chr1	24676381	24680808
chr1	24681388	24681394
chr1	24681932	24682243
chr1	24684004	24684458
chr1	24695503	24696654
chr1	24697768	24701922
chr1	24716878	24717152
chr1	24718421	24718899
chr1	24719564	24720072
chr1	24757891	24758282
chr1	25228360	25229011
chr1	25510268	25510769
chr1	25830098	25830890
chr1	26685073	26688340
chr1	26755610	26755856
chr1	26910199	26910776
chr1	27900242	27900622
chr1	27995683	27995880
chr1	28047866	28048408
chr1	28053513	28054587
chr1	28232273	28232542
chr1	28334336	28335264
chr1	28363265	28363569
chr1	30584790	30585268
chr1	30700356	30701044
chr1	30740750	30741264
chr1	30751676	30752082
chr1	30770452	30770783
chr1	30771835	30772234
chr1	30778429	30780713
chr1	30792852	30793509
chr1	30797475	30799703
chr1	30800346	30801138
chr1	30801659	30802148
chr1	30805033	30805078
chr1	30823217	30823348
chr1	30832707	30833228
chr1	30839849	30840965
chr1	30844648	30844834
chr1	30847404	30848551
chr1	30850887	30851255
chr1	30851874	30852794
chr1	30860139	30860333
chr1	30862423	30862781
chr1	30867516	30869315
chr1	30869832	30875355
chr1	30910106	30910569
chr1	30920785	30921644
chr1	30930793	30931265
chr1	30938443	30939118
chr1	30939842	30941710
chr1	30943186	30950923
chr1	30954188	30954482
chr1	31049824	31051224
chr1	31058184	31059195
chr1	31142131	31143059
chr1	31149395	31150520
chr1	31153769	31154627
chr1	31210051	31210605
chr1	31222632	31222873
chr1	31337101	31337266
chr1	31377162	31378047
chr1	31379025	31379465
chr1	31379976	31380922
chr1	31612851	31613480
chr1	32105872	32105969
chr1	32172047	32173388
chr1	32174461	32175116
chr1	32221105	32221249
chr1	32248456	32248901
chr1	32249512	32250022
chr1	32302567	32302643
chr1	32498449	32498821
chr1	32533965	32534552
chr1	32553909	32554406
chr1	32575598	32576097
chr1	32746338	32746634
chr1	32897660	32898061
chr1	32964951	32965398
chr1	33022915	33023195
chr1	33106433	33106988
chr1	33395777	33396260
chr1	33502283	33504143
chr1	33511319	33511625
chr1	33529364	33530145
chr1	33531505	33532276
chr1	33533373	33533743
chr1	33535333	33535459
chr1	33556630	33556907
chr1	33563668	33564077
chr1	33565750	33566146
chr1	33577881	33579288
chr1	33591998	33592790
chr1	33611768	33612829
chr1	33615150	33615420
chr1	33624285	33625733
chr1	33627753	33628213
chr1	33645711	33645807
chr1	33647052	33648106
chr1	33662947	33663925
chr1	33669154	33671873
chr1	33672417	33673099
chr1	33684328	33685082
chr1	33714398	33715279
chr1	33719288	33720918
chr1	33738863	33739947
chr1	33742597	33743423
chr1	33755926	33759600
chr1	33768646	33769298
chr1	33787568	33788997
chr1	33790515	33790975
chr1	33792878	33792905
chr1	33796497	33796803
chr1	33797813	33798543
chr1	33805938	33806362
chr1	33812876	33815399
chr1	33818827	33819125
chr1	33846999	33847153
chr1	33875658	33876844
chr1	33883015	33884093
chr1	33892543	33893390
chr1	33903405	33910017
chr1	33912229	33912970
chr1	33916236	33917102
chr1	33918189	33918419
chr1	33964139	33965284
chr1	33965937	33966935
chr1	33981954	33982355
chr1	33993411	33994728
chr1	33998819	33998860
chr1	34004757	34008233
chr1	34008830	34009555
chr1	34010371	34012497
chr1	34013433	34013756
chr1	34021186	34022700
chr1	34024085	34024628
chr1	34026251	34026876
chr1	34028520	34030572
chr1	34042267	34042745
chr1	34043832	34045093
chr1	34052225	34052523
chr1	34057214	34057759
chr1	34059458	34061900
chr1	34068293	34068786
chr1	34070172	34071479
chr1	34072140	34072791
chr1	34074720	34075323
chr1	34076128	34077827
chr1	34093621	34095697
chr1	34103353	34104662
chr1	34109607	34110285
chr1	34112214	34112219
chr1	34117683	34118335
chr1	34120764	34122009
chr1	34122971	34123852
chr1	34126480	34127063
chr1	34130756	34131832
chr1	34133340	34133778
chr1	34137627	34137942
chr1	34140032	34140819
chr1	34164257	34165259
chr1	34174968	34175254
chr1	34188007	34188046
chr1	34189869	34190521
chr1	34195389	34195593
chr1	34200993	34202078
chr1	34218244	34219042
chr1	34225390	34226240
chr1	34235063	34240508
chr1	34251179	34251439
chr1	34290236	34290913
chr1	34303821	34304130
chr1	34312241	34312343
chr1	34326888	34327242
chr1	34331712	34332313
chr1	34337865	34338286
chr1	34367066	34368039
chr1	34386426	34387186
chr1	34388295	34390879
chr1	34392992	34393356
chr1	34409376	34410834
chr1	34432368	34436173
chr1	34438507	34440656
chr1	34442000	34442335
chr1	34446865	34446877
chr1	34458010	34460955
chr1	34462336	34466117
chr1	34467147	34468860
chr1	34471130	34475036
chr1	34477595	34487806
chr1	34489779	34492254
chr1	34502614	34502999
chr1	34504413	34504444
chr1	34505018	34506680
chr1	34509296	34515046
chr1	34516148	34520224
chr1	34521556	34522787
chr1	34534501	34538899
chr1	34543885	34544104
chr1	34553345	34553968
chr1	34578417	34580297
chr1	34583760	34584621
chr1	34600307	34600308
chr1	34601053	34602963
chr1	34620210	34620455
chr1	34631787	34632095
chr1	34642202	34643111
chr1	34665209	34665744
chr1	34674403	34675226
chr1	34676703	34679765
chr1	34682792	34683264
chr1	34685641	34685717
chr1	34700234	34701298
chr1	34716218	34716883
chr1	34725969	34726338
chr1	34738200	34739259
chr1	34748856	34752172
chr1	34753699	34753997
chr1	34758563	34758680
chr1	34766493	34767934
chr1	34793054	34794300
chr1	34799114	34799569
chr1	34801092	34804714
chr1	34808434	34808895
chr1	34809410	34810067
chr1	34810942	34813145
chr1	34813679	34814703
chr1	34815316	34815383
chr1	34818314	34818645
chr1	34822988	34824389
chr1	34826209	34826297
chr1	34827346	34829417
chr1	34830191	34831629
chr1	34832541	34832889
chr1	34834241	34836070
chr1	34837086	34844000
chr1	34846765	34847130
chr1	34848473	34853586
chr1	34856081	34856626
chr1	34858082	34859315
chr1	34866865	34867719
chr1	34891185	34892682
chr1	34893730	34894219
chr1	34896472	34897689
chr1	34961577	34961937
chr1	35017533	35017833
chr1	35032585	35033030
chr1	35142746	35143006
chr1	35179263	35179625
chr1	35227817	35228379
chr1	35234062	35234530
chr1	35266578	35267025
chr1	35329349	35329748
chr1	35331961	35332967
chr1	35337798	35339206
chr1	35385132	35385974
chr1	35388086	35388639
chr1	35400777	35401731
chr1	35447339	35447349
chr1	35465074	35465506
chr1	35469324	35469487
chr1	35514870	35515047
chr1	35580469	35580912
chr1	35653068	35653833
chr1	35697356	35698574
chr1	35708346	35708662
chr1	35726514	35727062
chr1	35765670	35765957
chr1	35783457	35783833
chr1	35813532	35814212
chr1	35822204	35822678
chr1	35839390	35839945
chr1	35846479	35847041
chr1	35847948	35850700
chr1	35853146	35853250
chr1	35860729	35863077
chr1	35869217	35870648
chr1	35871827	35872123
chr1	35875108	35875830
chr1	35889645	35891395
chr1	35902281	35902566
chr1	35907628	35908501
chr1	35925558	35925560
chr1	35926178	35927399
chr1	35930606	35930809
chr1	35933831	35933837
chr1	35934418	35937075
chr1	35950492	35951684
chr1	35971428	35975109
chr1	35975641	35977038
chr1	35995185	35995611
chr1	36008810	36009774
chr1	36015347	36016213
chr1	36024939	36025363
chr1	36030352	36030853
chr1	36052514	36053274
chr1	36064256	36066685
chr1	36067251	36071909
chr1	36072971	36074006
chr1	36074603	36074619
chr1	36079052	36080465
chr1	36083894	36084007
chr1	36088077	36088660
chr1	36089451	36091037
chr1	36095536	36095724
chr1	36096440	36098071
chr1	36098666	36098677
chr1	36107531	36108163
chr1	36127586	36135225
chr1	36136300	36136471
chr1	36140337	36140385
chr1	36144995	36145883
chr1	36148732	36149866
chr1	36160071	36161482
chr1	36162335	36163202
chr1	36167580	36167925
chr1	36172697	36174517
chr1	36179476	36180676
chr1	36197512	36197593
chr1	36224583	36225283
chr1	36230844	36231636
chr1	36234495	36236563
chr1	36243376	36244962
chr1	36252581	36253473
chr1	36254518	36255982
chr1	36257843	36258588
chr1	36260257	36260774
chr1	36261484	36262759
chr1	36263771	36265265
chr1	36268653	36278031
chr1	36278805	36279836
chr1	36281989	36282082
chr1	36294777	36294839
chr1	36295587	36297980
chr1	36298873	36299721
chr1	36302950	36304270
chr1	36306996	36312552
chr1	36313533	36315400
chr1	36321538	36322427
chr1	36323417	36325552
chr1	36326205	36326595
chr1	36333534	36333584
chr1	36335993	36336236
chr1	36367256	36369690
chr1	36412611	36413276
chr1	36415036	36415127
chr1	36416604	36416973
chr1	36444236	36446994
chr1	36453764	36454784
chr1	36456796	36459400
chr1	36461522	36462782
chr1	36467524	36467820
chr1	36469725	36476992
chr1	36478135	36478550
chr1	36483945	36484033
chr1	36492201	36492874
chr1	36495301	36495584
chr1	36496771	36497094
chr1	36500831	36501932
chr1	36508125	36508661
chr1	36511076	36514802
chr1	36527912	36529020
chr1	36530371	36535869
chr1	36537142	36539859
chr1	36545468	36548156
chr1	36554723	36561844
chr1	36563038	36565253
chr1	36566461	36567096
chr1	36568895	36570065
chr1	36571613	36573026
chr1	36575557	36575558
chr1	36579859	36581317
chr1	36583957	36583960
chr1	36588513	36589861
chr1	36591249	36593287
chr1	36595864	36596534
chr1	36600347	36600933
chr1	36601526	36602364
chr1	36602939	36604698
chr1	36608211	36608598
